objectid,parentid,group_count,title,title-enhanced,creator,date,year,subject,description,county,location,latitude,longitude,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-bellevue-1888-001,bellevue-1888,2,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1888 [1]",Sanborn Map Company,1888-06,1888,dwelling; shed; presbyterian church; public school; cabin; lumber shed; lumber yard; warehouse; methodist church; salvation army barracks; wagon shop; hose cart; calaboose; notions; drugs; office; kitchen; bank; dining room; post office; fruit and confectionary; bakery; saloon; meat; tailor; doctor's office; cobbler; ice house; barber; chinese log cabin; chinese; chinese earth caves; dentist; masonic hall; general store; dress maker; livery; fruit and tabacco; photographer; hardware stoves; brewery; shoe maker; hand printing; liquor storage; watches and jewelry; hotel,dwelling; shed; presbyterian church; public school; cabin; lumber shed; lumber yard; warehouse; methodist church; salvation army barracks; wagon shop; hose cart; calaboose; notions; drugs; office; kitchen; bank; dining room; post office; fruit and confectionary; bakery; saloon; meat; tailor; doctor's office; cobbler; ice house; barber; chinese log cabin; chinese; chinese earth caves; dentist; masonic hall; general store; dress maker; livery; fruit and tabacco; photographer; hardware stoves; brewery; shoe maker; hand printing; liquor storage; watches and jewelry; hotel,Alturas,Bellevue,43.465737,-114.260003,sanborn-bellevue-1888-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1888-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1888-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1888-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1888-001_th.jpg
sanborn-bellevue-1888-002,bellevue-1888,2,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1888 [2]",Sanborn Map Company,1888-06,1888,cabin; shed; dwelling; chinese; shanty; ice house; brewery; harness and saddles; carriage shed; livery; female boarding; crusher; mill; barn; coal and ore shed; warehouse; lead mine; silver mine; black smith; kitchen; boarding; barber; saloon; bowling alley; restaurant; water tank;,cabin; shed; dwelling; chinese; shanty; ice house; brewery; harness and saddles; carriage shed; livery; female boarding; crusher; mill; barn; coal and ore shed; warehouse; lead mine; silver mine; black smith; kitchen; boarding; barber; saloon; bowling alley; restaurant; water tank;,Alturas,Bellevue,43.462857,-114.260072,sanborn-bellevue-1888-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1888-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1888-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1888-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1888-002_th.jpg
bellevue-1890,,,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1890 [1]",Sanborn Map Company,1890-08,1890,,,Alturas,Bellevue,43.46363648,-114.2602864,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1890-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1890-001_th.jpg
sanborn-bellevue-1890-001,bellevue-1890,4,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1890 [1]",Sanborn Map Company,1890-08,1890,dwelling; shed; storage; coffin ware house; baptist church; hen house; barn; dress maker; wagon shed; brewery; saloon; ice house; beer cellar; fermenting cellar; general merchandise; storage; feed; stalls; soda and beer bottling;,dwelling; shed; storage; coffin ware house; baptist church; hen house; barn; dress maker; wagon shed; brewery; saloon; ice house; beer cellar; fermenting cellar; general merchandise; storage; feed; stalls; soda and beer bottling;,Alturas,Bellevue,43.465737,-114.260003,sanborn-bellevue-1890-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1890-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1890-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1890-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1890-001_th.jpg
sanborn-bellevue-1890-002,bellevue-1890,4,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1890 [2]",Sanborn Map Company,1890-08,1890,dwelling; shed; presbyterian church; cabin; lumber shed; public school; lumber yard; granery; catholic church; tailor; kitchen; hotel; warehouse; masonic hall; meat; fruit; post office; dining room; saloon; livery; bank; calaboose; wagon shop; hose art; methodist church; liquor storage; brewer; beer cellar; brewer; ice house; drugs; hay; tin shop; photographer; storage; grocery; meat; chinese; general store; general merchandise; cobbler; chinese earth caves; grain storage; carpenter; fruit and toys;,dwelling; shed; presbyterian church; cabin; lumber shed; public school; lumber yard; granery; catholic church; tailor; kitchen; hotel; warehouse; masonic hall; meat; fruit; post office; dining room; saloon; livery; bank; calaboose; wagon shop; hose art; methodist church; liquor storage; brewer; beer cellar; brewer; ice house; drugs; hay; tin shop; photographer; storage; grocery; meat; chinese; general store; general merchandise; cobbler; chinese earth caves; grain storage; carpenter; fruit and toys;,Alturas,Bellevue,43.462857,-114.260072,sanborn-bellevue-1890-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1890-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1890-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1890-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1890-002_th.jpg
sanborn-bellevue-1890-003,bellevue-1890,4,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1890 [3]",Sanborn Map Company,1890-08,1890,dwelling; hen house; shed; storage; episcopal church; wagon shed; general storage;,dwelling; hen house; shed; storage; episcopal church; wagon shed; general storage;,Alturas,Bellevue,43.468384,-114.259901,sanborn-bellevue-1890-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1890-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1890-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1890-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1890-003_th.jpg
sanborn-bellevue-1890-004,bellevue-1890,4,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1890 [4]",Sanborn Map Company,1890-08,1890,warehouse; shed; barn; coal and ore shed; general warehouse; dwelling; chinese laundry; kitchen; boarding; cabin; bowling alley; saloon; general merchandise; water works; silver mine; lead mine; coal shed;,warehouse; shed; barn; coal and ore shed; general warehouse; dwelling; chinese laundry; kitchen; boarding; cabin; bowling alley; saloon; general merchandise; water works; silver mine; lead mine; coal shed;,Alturas,Bellevue,,,sanborn-bellevue-1890-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1890-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1890-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1890-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1890-004_th.jpg
bellevue-1897,,,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1897 [1]",Sanborn Map Company,1897-09,1897,,,Alturas,Bellevue,43.46363648,-114.2602864,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1897-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1897-001_th.jpg
sanborn-bellevue-1897-001,bellevue-1897,4,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1897 [1]",Sanborn Map Company,1897-09,1897,cabin; dwelling; shed; hay shed; baptist church; lumber shed; general store; carpenter repair shop; storage; fermenting cellar; stalls;,cabin; dwelling; shed; hay shed; baptist church; lumber shed; general store; carpenter repair shop; storage; fermenting cellar; stalls;,Alturas,Bellevue,,,sanborn-bellevue-1897-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1897-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1897-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1897-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1897-001_th.jpg
sanborn-bellevue-1897-002,bellevue-1897,4,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1897 [2]",Sanborn Map Company,1897-09,1897,cabin; shed; dwelling; presbyterian church; public school; hay shed; catholic church; boarding house; warehouse; kitchen; dining room; office; hay; buggy shed; masonic hall; laundry; storage; public hall; cobbler; meat; hen house; hardware grocery and tinwire; hand printing; calaboose; wagon shop; methodist church; beer cellar; brewer; watch maker; saloon; hotel; liqour storage; ice storage; chinese earth caves; chinese; feed storage; general storage; grocery fruit and toys;,cabin; shed; dwelling; presbyterian church; public school; hay shed; catholic church; boarding house; warehouse; kitchen; dining room; office; hay; buggy shed; masonic hall; laundry; storage; public hall; cobbler; meat; hen house; hardware grocery and tinwire; hand printing; calaboose; wagon shop; methodist church; beer cellar; brewer; watch maker; saloon; hotel; liqour storage; ice storage; chinese earth caves; chinese; feed storage; general storage; grocery fruit and toys;,Alturas,Bellevue,,,sanborn-bellevue-1897-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1897-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1897-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1897-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1897-002_th.jpg
sanborn-bellevue-1897-003,bellevue-1897,4,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1897 [3]",Sanborn Map Company,1897-09,1897,dwelling; hen house; ice house; episcopal church; carriage house; shed; storage;,dwelling; hen house; ice house; episcopal church; carriage house; shed; storage;,Alturas,Bellevue,,,sanborn-bellevue-1897-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1897-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1897-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1897-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1897-003_th.jpg
sanborn-bellevue-1897-004,bellevue-1897,4,Sanborn Fire Insurance Map from Bellevue,"Sanborn Fire Insurance Map, Bellevue, Alturas County, Idaho, 1897 [4]",Sanborn Map Company,1897-09,1897,warehouse; silver mine; lead mine; dwelling; cabin; boarding; kitchen; shed; storage; dining room; carpenter; crusher;,warehouse; silver mine; lead mine; dwelling; cabin; boarding; kitchen; shed; storage; dining room; carpenter; crusher;,Alturas,Bellevue,,,sanborn-bellevue-1897-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1897-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1897-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1897-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1897-004_th.jpg
bellevue-1907,,,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1907,1907,,,Alturas,Bellevue,43.46363648,-114.2602864,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1907-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1907-001_th.jpg
sanborn-bellevue-1907-001,bellevue-1907,3,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1907,1907,,,Alturas,Bellevue,,,sanborn-bellevue-1907-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1907-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1907-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1907-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1907-001_th.jpg
sanborn-bellevue-1907-002,bellevue-1907,3,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1907,1907,,,Alturas,Bellevue,,,sanborn-bellevue-1907-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1907-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1907-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1907-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1907-002_th.jpg
sanborn-bellevue-1907-003,bellevue-1907,3,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1907,1907,,,Alturas,Bellevue,,,sanborn-bellevue-1907-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1907-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1907-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1907-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1907-003_th.jpg
bellevue-1928,,,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1928,1928,,,Alturas,Bellevue,43.46363648,-114.2602864,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1928-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1928-001_th.jpg
sanborn-bellevue-1928-001,bellevue-1928,4,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1928,1928,,,Alturas,Bellevue,,,sanborn-bellevue-1928-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1928-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1928-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1928-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1928-001_th.jpg
sanborn-bellevue-1928-002,bellevue-1928,4,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1928,1928,,,Alturas,Bellevue,,,sanborn-bellevue-1928-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1928-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1928-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1928-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1928-002_th.jpg
sanborn-bellevue-1928-003,bellevue-1928,4,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1928,1928,,,Alturas,Bellevue,,,sanborn-bellevue-1928-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1928-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1928-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1928-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1928-003_th.jpg
sanborn-bellevue-1928-004,bellevue-1928,4,Sanborn Fire Insurance Map from Bellevue,,Sanborn Map Company,1928,1928,,,Alturas,Bellevue,,,sanborn-bellevue-1928-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-bellevue-1928-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-bellevue-1928-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-bellevue-1928-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-bellevue-1928-004_th.jpg
sanborn-blackbear-1905-001,,1,Sanborn Fire Insurance Map from Blackbear,"Sanborn Fire Insurance Map, Black Bear, Shoshone County, Idaho, 1905 [1]",Sanborn Map Company,1905-07,1905,dwelling; shed; hotel; boarding; saloon; barber; post office; general store; ware house; cabin; hand cart;,dwelling; shed; hotel; boarding; saloon; barber; post office; general store; ware house; cabin; hand cart;,Shoshone,Black Bear,47.51656187,-115.8521255,sanborn-blackbear-1905-001.jpg,sanborn-map,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-blackbear-1905-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-blackbear-1905-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-blackbear-1905-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-blackbear-1905-001_th.jpg
sanborn-blackbear-1915-001,,1,Sanborn Fire Insurance Map from Blackbear,"Sanborn Fire Insurance Map, Black Bear, Shoshone County, Idaho, 1915 [1]",Sanborn Map Company,1915-11,1915,dwelling; cabin; christian science chapel; greek oven; shed; hand cart,dwelling; cabin; christian science chapel; greek oven; shed; hand cart,Shoshone,Black Bear,47.516029,-115.852911,sanborn-blackbear-1915-001.jpg,sanborn-map,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-blackbear-1915-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-blackbear-1915-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-blackbear-1915-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-blackbear-1915-001_th.jpg
sanborn-blackfoot-1888-001,,1,Sanborn Fire Insurance Map from Blackfoot,"Sanborn Fire Insurance Map, Blackfoot, Bingham County, Idaho, 1888 [1]",Sanborn Map Company,1888-06,1888,chinese laundry; cobbler; bank; dwelling; shed; restaurant; saloon and billiards; hardware; warehouse; barber; us land office; feed stable; corral; ice house; meat; saloon; smoke house; hand prints; hall; office; post office; tin shop; lumber yard; freight depot; general ware house; export office; hotel; kitchen; office; parlor; dining room; ice house; lumber shed; county court house; calaboose; general merchandise; hand cart;,chinese laundry; cobbler; bank; dwelling; shed; restaurant; saloon and billiards; hardware; warehouse; barber; us land office; feed stable; corral; ice house; meat; saloon; smoke house; hand prints; hall; office; post office; tin shop; lumber yard; freight depot; general ware house; export office; hotel; kitchen; office; parlor; dining room; ice house; lumber shed; county court house; calaboose; general merchandise; hand cart;,Bingham,Blackfoot,43.189526,-112.344078,sanborn-blackfoot-1888-001.jpg,sanborn-map,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-blackfoot-1888-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-blackfoot-1888-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-blackfoot-1888-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-blackfoot-1888-001_th.jpg
sanborn-blackfoot-1890-001,,1,Sanborn Fire Insurance Map from Blackfoot,"Sanborn Fire Insurance Map, Blackfoot, Bingham County, Idaho, 1890 [1]",Sanborn Map Company,1890-08,1890,cobbler; bank; general merchandise; kitchen; hotel; dining room; reading room; saloon and billiards; carpenter shop; office; barber; shed; corral; meat,cobbler; bank; general merchandise; kitchen; hotel; dining room; reading room; saloon and billiards; carpenter shop; office; barber; shed; corral; meat,Bingham,Blackfoot,43.189526,-112.344078,sanborn-blackfoot-1890-001.jpg,sanborn-map,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-blackfoot-1890-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-blackfoot-1890-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-blackfoot-1890-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-blackfoot-1890-001_th.jpg
